500,0.000233289,0,0
500,0.000678622,0,1
500,0.000326267,0,2
750,0.00010477,0,0
750,0.000228523,0,1
750,9.57827e-05,0,2
1000,0.000158622,0,0
1000,0.000417378,0,1
1000,0.000106767,0,2
1250,8.85262e-05,0,0
1250,0.000125333,0,1
1250,0.000217913,0,2
1500,0.000185106,0,0
1500,0.000176277,0,1
1500,3.29926e-05,0,2
1750,6.38404e-05,0,0
1750,7.30848e-05,0,1
1750,4.78766e-05,0,2
2000,4.59694e-05,0,0
2000,0.000180692,0,1
2000,3.65444e-05,0,2
2250,0.000160386,0,0
2250,3.38019e-05,0,1
2250,8.04082e-05,0,2
2500,3.64516e-05,0,0
2500,0.000207732,0,1
2500,2.59129e-05,0,2
2750,3.19706e-05,0,0
2750,0.000131767,0,1
2750,1.36345e-05,0,2
3000,5.01e-05,0,0
3000,8.57395e-05,0,1
3000,2.97975e-05,0,2
3250,2.58735e-05,0,0
3250,6.08863e-05,0,1
3250,1.22667e-05,0,2
3500,1.58231e-05,0,0
3500,4.08172e-05,0,1
3500,6.42141e-05,0,2
3750,3.24709e-05,0,0
3750,4.34639e-05,0,1
3750,7.18191e-05,0,2
4000,1.89333e-05,0,0
4000,5.84729e-05,0,1
4000,3.04618e-05,0,2
4250,2.44884e-05,0,0
4250,7.42238e-05,0,1
4250,2.10805e-05,0,2
4500,2.81833e-05,0,0
250,-nan,0,0
250,-nan,0,1
250,-nan,0,2
500,-nan,0,0
500,-nan,0,1
500,-nan,0,2
750,-nan,0,0
750,-nan,0,1
750,-nan,0,2
1000,-nan,0,0
1000,-nan,0,1
1000,-nan,0,2
1250,-nan,0,0
1250,-nan,0,1
1250,-nan,0,2
1500,-nan,0,0
1500,-nan,0,1
1500,-nan,0,2
1750,-nan,0,0
1750,-nan,0,1
1750,-nan,0,2
2000,-nan,0,0
2000,-nan,0,1
2000,-nan,0,2
2250,-nan,0,0
2250,-nan,0,1
2250,-nan,0,2
2500,-nan,0,0
2500,-nan,0,1
2500,-nan,0,2
2750,-nan,0,0
2750,-nan,0,1
2750,-nan,0,2
3000,-nan,0,0
3000,-nan,0,1
3000,-nan,0,2
3250,-nan,0,0
3250,-nan,0,1
3250,-nan,0,2
3500,-nan,0,0
3500,-nan,0,1
3500,-nan,0,2
3750,-nan,0,0
3750,-nan,0,1
3750,-nan,0,2
4000,-nan,0,0
4000,-nan,0,1
4000,-nan,0,2
4250,-nan,0,0
4250,-nan,0,1
4250,-nan,0,2
4500,-nan,0,0
4500,-nan,0,1
4500,-nan,0,2
4750,-nan,0,0
4750,-nan,0,1
4750,-nan,0,2
5000,-nan,0,0
5000,-nan,0,1
5000,-nan,0,2
5250,-nan,0,0
5250,-nan,0,1
5250,-nan,0,2
5500,-nan,0,0
5500,-nan,0,1
5500,-nan,0,2
5750,-nan,0,0
5750,-nan,0,1
5750,-nan,0,2
6000,-nan,0,0
6000,-nan,0,1
6000,-nan,0,2
6250,-nan,0,0
6250,-nan,0,1
6250,-nan,0,2
6500,-nan,0,0
6500,-nan,0,1
6500,-nan,0,2
6750,-nan,0,0
6750,-nan,0,1
6750,-nan,0,2
7000,-nan,0,0
7000,-nan,0,1
7000,-nan,0,2
7250,-nan,0,0
7250,-nan,0,1
7250,-nan,0,2
7500,-nan,0,0
7500,-nan,0,1
7500,-nan,0,2
7750,-nan,0,0
7750,-nan,0,1
7750,-nan,0,2
8000,-nan,0,0
8000,-nan,0,1
8000,-nan,0,2
8250,-nan,0,0
8250,-nan,0,1
8250,-nan,0,2
8500,-nan,0,0
8500,-nan,0,1
8500,-nan,0,2
8750,-nan,0,0
8750,-nan,0,1
8750,-nan,0,2
9000,-nan,0,0
9000,-nan,0,1
9000,-nan,0,2
9250,-nan,0,0
9250,-nan,0,1
9250,-nan,0,2
9500,-nan,0,0
9500,-nan,0,1
9500,-nan,0,2
9750,-nan,0,0
9750,-nan,0,1
9750,-nan,0,2
10000,-nan,0,0
10000,-nan,0,1
10000,-nan,0,2
100,-nan,0,0
100,-nan,0,1
100,-nan,0,2
200,-nan,0,0
200,-nan,0,1
200,-nan,0,2
300,-nan,0,0
300,-nan,0,1
300,-nan,0,2
400,-nan,0,0
400,-nan,0,1
400,-nan,0,2
500,-nan,0,0
500,-nan,0,1
500,-nan,0,2
600,-nan,0,0
600,-nan,0,1
600,-nan,0,2
700,-nan,0,0
700,-nan,0,1
700,-nan,0,2
800,-nan,0,0
800,-nan,0,1
800,-nan,0,2
900,-nan,0,0
900,-nan,0,1
900,-nan,0,2
1000,-nan,0,0
1000,-nan,0,1
1000,-nan,0,2
100,-nan,0,0
100,-nan,0,1
100,-nan,0,2
100,-nan,0,3
100,-nan,0,4
100,-nan,0,5
100,-nan,0,6
100,-nan,0,0
100,-nan,0,1
100,-nan,0,2
100,-nan,0,0
200,-nan,0,0
300,-nan,0,0
400,-nan,0,0
100,-nan,0,0
200,-nan,0,0
300,-nan,0,0
400,-nan,0,0
100,-nan,0,0
200,-nan,0,0
300,-nan,0,0
400,-nan,0,0
500,-nan,0,0
600,-nan,0,0
700,-nan,0,0
800,-nan,0,0
900,-nan,0,0
1000,-nan,0,0
100,-nan,0,0
100,-nan,0,0
200,-nan,0,0
100,-nan,0,0
200,-nan,0,0
300,-nan,0,0
100,-nan,0,0
200,-nan,0,0
100,-nan,0,0
200,-nan,0,0
100,-nan,0,0
200,-nan,0,0
100,-nan,0,0
200,-nan,0,0
300,-nan,0,0
400,-nan,0,0
500,-nan,0,0
600,-nan,0,0
700,-nan,0,0
100,-nan,0,0
200,-nan,0,0
300,-nan,0,0
400,-nan,0,0
100,-nan,0,0
200,-nan,0,0
300,-nan,0,0
400,-nan,0,0
500,-nan,0,0
600,-nan,0,0
700,-nan,0,0
800,-nan,0,0
900,-nan,0,0
1000,-nan,0,0
100,-nan,0,0
100,-nan,0,0
200,-nan,0,0
100,-nan,0,0
200,-nan,0,0
300,-nan,0,0
400,-nan,0,0
500,-nan,0,0
600,-nan,0,0
700,-nan,0,0
800,-nan,0,0
900,-nan,0,0
1000,-nan,0,0
100,-nan,0,0
100,-nan,0,0
100,-nan,0,0
200,-nan,0,0
300,-nan,0,0
400,-nan,0,0
500,-nan,0,0
600,-nan,0,0
100,-nan,0,0
200,-nan,0,0
300,-nan,0,0
400,-nan,0,0
500,-nan,0,0
600,-nan,0,0
700,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,1
5,-nan,0,0
5,-nan,0,1
5,-nan,0,0
5,-nan,0,1
5,-nan,0,0
5,-nan,0,1
5,-nan,0,0
5,-nan,0,1
5,-nan,0,0
5,-nan,0,1
5,-nan,0,0
5,-nan,0,1
5,-nan,0,0
5,-nan,0,1
5,-nan,0,0
5,-nan,0,1
5,-nan,0,0
5,-nan,0,1
5,-nan,0,0
5,-nan,0,1
5,-nan,0,0
5,-nan,0,1
5,-nan,0,0
5,-nan,0,1
5,-nan,0,0
5,-nan,0,1
5,-nan,0,0
5,-nan,0,1
5,-nan,0,0
5,-nan,0,1
5,-nan,0,0
5,-nan,0,1
5,-nan,0,0
5,-nan,0,1
5,-nan,0,0
5,-nan,0,1
5,-nan,0,0
5,-nan,0,1
5,-nan,0,0
5,-nan,0,1
5,-nan,0,0
5,-nan,0,1
5,-nan,0,0
5,-nan,0,1
5,-nan,0,0
5,-nan,0,1
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
5,-nan,0,0
